File name,Stress Value,bracket
unitcell_row_1505.png,3774.89,3
unitcell_row_1506.png,2361.68,1
unitcell_row_1507.png,2370.04,1
unitcell_row_1508.png,1593.91,1
unitcell_row_1509.png,2661.25,2
unitcell_row_1510.png,3075.62,2
unitcell_row_1511.png,3114.22,2
unitcell_row_1512.png,2864.41,2
unitcell_row_1513.png,2820.49,2
unitcell_row_1514.png,3166.74,2
unitcell_row_1515.png,3422.78,2
unitcell_row_1516.png,3121.77,2
unitcell_row_1517.png,2405.83,1
unitcell_row_1518.png,2415.09,1
unitcell_row_1519.png,3196.85,2
unitcell_row_1520.png,2846.55,2
unitcell_row_1521.png,988.397,0
unitcell_row_1522.png,1456.12,0
unitcell_row_1523.png,3900.54,3
unitcell_row_1524.png,2981.41,2
unitcell_row_1525.png,3356.15,2
unitcell_row_1526.png,3297.3,2
unitcell_row_1527.png,1769.55,1
unitcell_row_1528.png,2592.46,2
unitcell_row_1529.png,3071.91,2
unitcell_row_1530.png,3538.4,3
unitcell_row_1531.png,1627.65,1
unitcell_row_1532.png,1477.59,0
unitcell_row_1533.png,3281.26,2
unitcell_row_1534.png,1696.53,1
unitcell_row_1535.png,3280.3,2
unitcell_row_1536.png,3943.23,3
unitcell_row_1537.png,2695.61,2
unitcell_row_1538.png,3210.38,2
unitcell_row_1539.png,3222.37,2
unitcell_row_1540.png,3601.98,3
unitcell_row_1541.png,3770.58,3
unitcell_row_1542.png,3102.96,2
unitcell_row_1543.png,3448.72,2
unitcell_row_1544.png,3125.95,2
unitcell_row_1545.png,1625.46,1
unitcell_row_1546.png,3338.11,2
unitcell_row_1547.png,3356.44,2
unitcell_row_1548.png,3336.9,2
unitcell_row_1549.png,2981.49,2
unitcell_row_1550.png,2913.11,2
unitcell_row_1551.png,3226.67,2
unitcell_row_1552.png,2955.23,2
unitcell_row_1553.png,3307.13,2
unitcell_row_1554.png,1187.86,0
unitcell_row_1555.png,3531.16,3
unitcell_row_1556.png,3082.75,2
unitcell_row_1557.png,2906.15,2
unitcell_row_1558.png,2872.04,2
unitcell_row_1559.png,3784.09,3
unitcell_row_1560.png,3421.84,2
unitcell_row_1561.png,3274.78,2
unitcell_row_1562.png,2792.73,2
unitcell_row_1563.png,3216.27,2
unitcell_row_1564.png,3055.68,2
unitcell_row_1565.png,670.234,0
unitcell_row_1566.png,1504.9,1
unitcell_row_1567.png,2899.89,2
unitcell_row_1568.png,1705.21,1
unitcell_row_1569.png,2012.59,1
unitcell_row_1570.png,2830.67,2
unitcell_row_1571.png,3184.26,2
unitcell_row_1572.png,2830.16,2
unitcell_row_1573.png,488.875,0
unitcell_row_1574.png,3365.63,2
unitcell_row_1575.png,2460.68,1
unitcell_row_1576.png,2872.74,2
unitcell_row_1577.png,2739.07,2
unitcell_row_1578.png,3043.43,2
unitcell_row_1579.png,2549.66,2
unitcell_row_1580.png,1939.96,1
unitcell_row_1581.png,2900.7,2
unitcell_row_1582.png,4055.71,3
unitcell_row_1583.png,3311.67,2
unitcell_row_1584.png,2833.81,2
unitcell_row_1585.png,2511.95,2
unitcell_row_1586.png,1116.76,0
unitcell_row_1587.png,3128.39,2
unitcell_row_1588.png,2791.82,2
unitcell_row_1589.png,3133.23,2
unitcell_row_1590.png,3063.96,2
unitcell_row_1591.png,2556.98,2
unitcell_row_1592.png,3103.95,2
unitcell_row_1593.png,1455.9,0
unitcell_row_1594.png,2794.71,2
unitcell_row_1595.png,3178.02,2
unitcell_row_1596.png,3461.0,2
unitcell_row_1597.png,3347.54,2
unitcell_row_1598.png,3139.3,2
unitcell_row_1599.png,2601.98,2
unitcell_row_1600.png,3555.84,3
unitcell_row_1601.png,675.864,0
unitcell_row_1602.png,1751.77,1
unitcell_row_1603.png,2815.28,2
unitcell_row_1604.png,3632.03,3
unitcell_row_1605.png,3343.77,2
unitcell_row_1606.png,3274.76,2
unitcell_row_1607.png,2948.5,2
unitcell_row_1608.png,2356.07,1
unitcell_row_1609.png,1431.58,0
unitcell_row_1610.png,2786.88,2
unitcell_row_1611.png,2566.39,2
unitcell_row_1612.png,2770.89,2
unitcell_row_1613.png,3039.9,2
unitcell_row_1614.png,3278.47,2
unitcell_row_1615.png,3433.84,2
unitcell_row_1616.png,2448.27,1
unitcell_row_1617.png,2622.89,2
unitcell_row_1618.png,1945.49,1
unitcell_row_1619.png,2436.39,1
unitcell_row_1620.png,3000.01,2
unitcell_row_1621.png,915.003,0
unitcell_row_1622.png,2696.36,2
unitcell_row_1623.png,1346.82,0
unitcell_row_1624.png,3226.41,2
unitcell_row_1625.png,2551.95,2
unitcell_row_1626.png,2610.65,2
unitcell_row_1627.png,2666.15,2
unitcell_row_1628.png,1824.43,1
unitcell_row_1629.png,3064.09,2
unitcell_row_1630.png,3702.78,3
unitcell_row_1631.png,1359.07,0
unitcell_row_1632.png,1999.23,1
unitcell_row_1633.png,2774.51,2
unitcell_row_1634.png,3290.54,2
unitcell_row_1635.png,3191.09,2
unitcell_row_1636.png,2641.02,2
unitcell_row_1637.png,3170.39,2
unitcell_row_1638.png,2433.1,1
unitcell_row_1639.png,3491.45,2
unitcell_row_1640.png,3168.82,2
unitcell_row_1641.png,3484.78,2
unitcell_row_1642.png,3028.53,2
unitcell_row_1643.png,2893.27,2
unitcell_row_1644.png,3382.24,2
unitcell_row_1645.png,2780.48,2
unitcell_row_1646.png,3486.47,2
unitcell_row_1647.png,3011.91,2
unitcell_row_1648.png,941.996,0
unitcell_row_1649.png,3143.5,2
unitcell_row_1650.png,2410.64,1
unitcell_row_1651.png,3136.96,2
unitcell_row_1652.png,3146.15,2
unitcell_row_1653.png,1944.45,1
unitcell_row_1654.png,2733.55,2
unitcell_row_1655.png,3295.94,2
unitcell_row_1656.png,3623.55,3
unitcell_row_1657.png,2459.26,1
unitcell_row_1658.png,3123.45,2
unitcell_row_1659.png,2812.71,2
unitcell_row_1660.png,2948.07,2
unitcell_row_1661.png,3130.22,2
unitcell_row_1662.png,3373.4,2
unitcell_row_1663.png,3336.55,2
unitcell_row_1664.png,3591.67,3
unitcell_row_1665.png,3223.11,2
unitcell_row_1666.png,2508.9,2
unitcell_row_1667.png,2389.9,1
unitcell_row_1668.png,2889.27,2
unitcell_row_1669.png,3902.43,3
unitcell_row_1670.png,2695.58,2
unitcell_row_1671.png,3072.18,2
unitcell_row_1672.png,3273.11,2
unitcell_row_1673.png,3104.03,2
unitcell_row_1674.png,3115.85,2
unitcell_row_1675.png,3502.09,3
unitcell_row_1676.png,2773.31,2
unitcell_row_1677.png,3130.21,2
unitcell_row_1678.png,3230.91,2
unitcell_row_1679.png,1493.12,0
unitcell_row_1680.png,2356.56,1
unitcell_row_1681.png,2525.19,2
unitcell_row_1682.png,1265.7,0
unitcell_row_1683.png,2954.61,2
unitcell_row_1684.png,1822.77,1
unitcell_row_1685.png,2378.6,1
unitcell_row_1686.png,2709.65,2
unitcell_row_1687.png,2725.92,2
unitcell_row_1688.png,1262.56,0
unitcell_row_1689.png,2402.83,1
unitcell_row_1690.png,3615.85,3
unitcell_row_1691.png,2695.56,2
unitcell_row_1692.png,2515.59,2
unitcell_row_1693.png,3352.25,2
unitcell_row_1694.png,2435.67,1
unitcell_row_1695.png,3103.3,2
unitcell_row_1696.png,2422.99,1
unitcell_row_1697.png,1158.26,0
unitcell_row_1698.png,1532.91,1
unitcell_row_1699.png,2888.16,2
unitcell_row_1700.png,2984.69,2
unitcell_row_1701.png,1516.04,1
unitcell_row_1702.png,2877.59,2
unitcell_row_1703.png,3298.18,2
unitcell_row_1704.png,3622.95,3
unitcell_row_1705.png,3041.92,2
unitcell_row_1706.png,3568.72,3
unitcell_row_1707.png,2815.67,2
unitcell_row_1708.png,3311.53,2
unitcell_row_1709.png,2876.97,2
unitcell_row_1710.png,2785.98,2
unitcell_row_1711.png,3613.21,3
unitcell_row_1712.png,3329.25,2
unitcell_row_1713.png,1882.39,1
unitcell_row_1714.png,2490.7,1
unitcell_row_1715.png,3317.95,2
unitcell_row_1716.png,2715.02,2
unitcell_row_1717.png,3141.67,2
unitcell_row_1718.png,2754.54,2
unitcell_row_1719.png,1192.59,0
unitcell_row_1720.png,3638.87,3
unitcell_row_1721.png,3001.79,2
unitcell_row_1722.png,1907.43,1
unitcell_row_1723.png,2392.71,1
unitcell_row_1724.png,3340.57,2
unitcell_row_1725.png,1707.69,1
unitcell_row_1726.png,2563.92,2
unitcell_row_1727.png,2820.73,2
unitcell_row_1728.png,3094.35,2
unitcell_row_1729.png,2779.75,2
unitcell_row_1730.png,2970.09,2
unitcell_row_1731.png,2817.87,2
unitcell_row_1732.png,1458.14,0
unitcell_row_1733.png,3159.13,2
unitcell_row_1734.png,3025.28,2
unitcell_row_1735.png,3086.13,2
unitcell_row_1736.png,3331.02,2
unitcell_row_1737.png,4020.33,3
unitcell_row_1738.png,4026.31,3
unitcell_row_1739.png,2682.63,2
unitcell_row_1740.png,3389.36,2
unitcell_row_1741.png,3846.62,3
unitcell_row_1742.png,1749.63,1
unitcell_row_1743.png,3127.07,2
unitcell_row_1744.png,2751.37,2
unitcell_row_1745.png,3329.21,2
unitcell_row_1746.png,3412.9,2
unitcell_row_1747.png,3217.04,2
unitcell_row_1748.png,2768.94,2
unitcell_row_1749.png,2643.34,2
unitcell_row_1750.png,3684.82,3
unitcell_row_1751.png,2851.91,2
unitcell_row_1752.png,3018.99,2
unitcell_row_1753.png,2909.26,2
unitcell_row_1754.png,3071.6,2
unitcell_row_1755.png,3106.9,2
unitcell_row_1756.png,3213.02,2
unitcell_row_1757.png,3885.22,3
unitcell_row_1758.png,2827.17,2
unitcell_row_1759.png,3248.01,2
unitcell_row_1760.png,2363.74,1
unitcell_row_1761.png,2998.89,2
unitcell_row_1762.png,4347.39,3
unitcell_row_1763.png,2598.27,2
unitcell_row_1764.png,2642.66,2
unitcell_row_1765.png,2746.36,2
unitcell_row_1766.png,3196.13,2
unitcell_row_1767.png,2782.94,2
unitcell_row_1768.png,2853.25,2
unitcell_row_1769.png,3668.44,3
unitcell_row_1770.png,2954.7,2
unitcell_row_1771.png,3383.7,2
unitcell_row_1772.png,3385.34,2
unitcell_row_1773.png,3804.27,3
unitcell_row_1774.png,2351.45,1
unitcell_row_1775.png,3134.76,2
unitcell_row_1776.png,2300.84,1
unitcell_row_1777.png,2231.95,1
unitcell_row_1778.png,3135.36,2
unitcell_row_1779.png,2660.6,2
unitcell_row_1780.png,2352.7,1
unitcell_row_1781.png,2914.72,2
unitcell_row_1782.png,2308.15,1
unitcell_row_1783.png,2799.81,2
unitcell_row_1784.png,2954.97,2
unitcell_row_1785.png,3486.99,2
unitcell_row_1786.png,3040.45,2
unitcell_row_1787.png,2720.46,2
unitcell_row_1788.png,3145.45,2
unitcell_row_1789.png,2902.49,2
unitcell_row_1790.png,3096.49,2
unitcell_row_1791.png,3434.27,2
unitcell_row_1792.png,3467.94,2
unitcell_row_1793.png,1831.61,1
unitcell_row_1794.png,2700.95,2
unitcell_row_1795.png,2474.34,1
unitcell_row_1796.png,3420.91,2
unitcell_row_1797.png,3318.99,2
unitcell_row_1798.png,2692.24,2
unitcell_row_1799.png,3200.86,2
unitcell_row_1800.png,2776.58,2
unitcell_row_1801.png,3124.21,2
unitcell_row_1802.png,3936.42,3
unitcell_row_1803.png,2531.42,2
unitcell_row_1804.png,2834.06,2
unitcell_row_1805.png,2790.44,2
unitcell_row_1806.png,3421.74,2
unitcell_row_1807.png,3207.26,2
unitcell_row_1808.png,2909.56,2
unitcell_row_1809.png,3364.05,2
unitcell_row_1810.png,3526.63,3
unitcell_row_1811.png,2994.34,2
unitcell_row_1812.png,3340.25,2
unitcell_row_1813.png,3110.09,2
unitcell_row_1814.png,2831.21,2
unitcell_row_1815.png,2765.0,2
unitcell_row_1816.png,3156.32,2
unitcell_row_1817.png,2812.89,2
unitcell_row_1818.png,1938.65,1
unitcell_row_1819.png,2926.87,2
unitcell_row_1820.png,2882.58,2
unitcell_row_1821.png,2730.92,2
unitcell_row_1822.png,3434.88,2
unitcell_row_1823.png,3442.27,2
unitcell_row_1824.png,3289.89,2
unitcell_row_1825.png,3340.7,2
unitcell_row_1826.png,2607.93,2
unitcell_row_1827.png,3342.37,2
unitcell_row_1828.png,2803.78,2
unitcell_row_1829.png,2546.98,2
unitcell_row_1830.png,3042.37,2
unitcell_row_1831.png,2350.16,1
unitcell_row_1832.png,2306.86,1
unitcell_row_1833.png,3178.98,2
unitcell_row_1834.png,2411.8,1
unitcell_row_1835.png,2791.01,2
unitcell_row_1836.png,2200.49,1
unitcell_row_1837.png,2622.58,2
unitcell_row_1838.png,1566.36,1
unitcell_row_1839.png,4082.14,3
unitcell_row_1840.png,3565.21,3
unitcell_row_1841.png,3012.1,2
unitcell_row_1842.png,3047.11,2
unitcell_row_1843.png,3272.62,2
unitcell_row_1844.png,3149.61,2
unitcell_row_1845.png,3706.85,3
unitcell_row_1846.png,1151.45,0
unitcell_row_1847.png,2430.23,1
unitcell_row_1848.png,4211.71,3
unitcell_row_1849.png,3607.02,3
unitcell_row_1850.png,2543.7,2
unitcell_row_1851.png,2830.89,2
unitcell_row_1852.png,1651.18,1
unitcell_row_1853.png,3664.16,3
unitcell_row_1854.png,1021.47,0
unitcell_row_1855.png,2346.64,1
unitcell_row_1856.png,3372.71,2
unitcell_row_1857.png,2587.55,2
unitcell_row_1858.png,3406.88,2
unitcell_row_1859.png,2706.37,2
unitcell_row_1860.png,2691.39,2
unitcell_row_1861.png,2620.06,2
unitcell_row_1862.png,3274.98,2
unitcell_row_1863.png,3451.88,2
unitcell_row_1864.png,2501.4,2
unitcell_row_1865.png,3317.71,2
unitcell_row_1866.png,2042.19,1
unitcell_row_1867.png,2704.07,2
unitcell_row_1868.png,2508.67,2
unitcell_row_1869.png,2777.47,2
unitcell_row_1870.png,3157.65,2
unitcell_row_1871.png,3202.04,2
unitcell_row_1872.png,1170.48,0
unitcell_row_1873.png,2902.34,2
unitcell_row_1874.png,1788.19,1
unitcell_row_1875.png,3223.34,2
unitcell_row_1876.png,2959.63,2
unitcell_row_1877.png,2870.11,2
unitcell_row_1878.png,3331.36,2
unitcell_row_1879.png,3135.43,2
unitcell_row_1880.png,1660.01,1
unitcell_row_1881.png,599.202,0
unitcell_row_1882.png,2428.29,1
unitcell_row_1883.png,3019.65,2
unitcell_row_1884.png,2291.94,1
unitcell_row_1885.png,3618.8,3
unitcell_row_1886.png,3253.74,2
unitcell_row_1887.png,2087.58,1
unitcell_row_1888.png,2795.24,2
unitcell_row_1889.png,2790.51,2
unitcell_row_1890.png,2429.77,1
unitcell_row_1891.png,3496.87,2
unitcell_row_1892.png,2648.77,2
unitcell_row_1893.png,1501.9,1
unitcell_row_1894.png,3130.49,2
unitcell_row_1895.png,2815.34,2
unitcell_row_1896.png,3022.9,2
unitcell_row_1897.png,3046.27,2
unitcell_row_1898.png,3102.2,2
unitcell_row_1899.png,3207.27,2
unitcell_row_1900.png,2642.76,2
unitcell_row_1901.png,2652.75,2
unitcell_row_1902.png,1427.49,0
unitcell_row_1903.png,3032.36,2
unitcell_row_1904.png,2718.56,2
unitcell_row_1905.png,2499.94,1
unitcell_row_1906.png,2912.22,2
unitcell_row_1907.png,2524.09,2
unitcell_row_1908.png,3064.18,2
unitcell_row_1909.png,3779.27,3
unitcell_row_1910.png,2716.54,2
unitcell_row_1911.png,2462.66,1
unitcell_row_1912.png,3028.72,2
unitcell_row_1913.png,1482.62,0
unitcell_row_1914.png,3119.43,2
unitcell_row_1915.png,2230.7,1
unitcell_row_1916.png,3020.61,2
unitcell_row_1917.png,1955.97,1
unitcell_row_1918.png,3028.02,2
unitcell_row_1919.png,3086.15,2
unitcell_row_1920.png,2681.38,2
unitcell_row_1921.png,3113.24,2
unitcell_row_1922.png,3609.8,3
unitcell_row_1923.png,2833.47,2
unitcell_row_1924.png,3210.58,2
unitcell_row_1925.png,2725.33,2
unitcell_row_1926.png,3307.06,2
unitcell_row_1927.png,2695.28,2
unitcell_row_1928.png,3221.85,2
unitcell_row_1929.png,2608.39,2
unitcell_row_1930.png,3400.48,2
unitcell_row_1931.png,3109.78,2
unitcell_row_1932.png,2424.75,1
unitcell_row_1933.png,4025.81,3
unitcell_row_1934.png,2748.71,2
unitcell_row_1935.png,3194.13,2
unitcell_row_1936.png,3039.68,2
unitcell_row_1937.png,3008.86,2
unitcell_row_1938.png,2788.22,2
unitcell_row_1939.png,2997.6,2
unitcell_row_1940.png,3225.42,2
unitcell_row_1941.png,3664.4,3
unitcell_row_1942.png,3137.97,2
unitcell_row_1943.png,2791.69,2
unitcell_row_1944.png,2490.86,1
unitcell_row_1945.png,3265.14,2
unitcell_row_1946.png,3179.41,2
unitcell_row_1947.png,3363.87,2
unitcell_row_1948.png,3103.79,2
unitcell_row_1949.png,3460.47,2
unitcell_row_1950.png,2925.2,2
unitcell_row_1951.png,3578.99,3
unitcell_row_1952.png,2446.46,1
unitcell_row_1953.png,3368.1,2
unitcell_row_1954.png,1560.83,1
unitcell_row_1955.png,3554.33,3
unitcell_row_1956.png,3287.32,2
unitcell_row_1957.png,2338.0,1
unitcell_row_1958.png,3059.36,2
unitcell_row_1959.png,2281.41,1
unitcell_row_1960.png,3301.88,2
unitcell_row_1961.png,2647.21,2
unitcell_row_1962.png,1462.18,0
unitcell_row_1963.png,2354.42,1
unitcell_row_1964.png,2833.94,2
unitcell_row_1965.png,3223.93,2
unitcell_row_1966.png,1675.8,1
unitcell_row_1967.png,2685.32,2
unitcell_row_1968.png,3456.23,2
unitcell_row_1969.png,2464.76,1
unitcell_row_1970.png,2283.35,1
unitcell_row_1971.png,3188.0,2
unitcell_row_1972.png,2748.99,2
unitcell_row_1973.png,3183.65,2
unitcell_row_1974.png,2563.8,2
unitcell_row_1975.png,2645.06,2
unitcell_row_1976.png,1326.76,0
unitcell_row_1977.png,2820.21,2
unitcell_row_1978.png,2985.11,2
unitcell_row_1979.png,3584.07,3
unitcell_row_1980.png,2676.08,2
unitcell_row_1981.png,3018.99,2
unitcell_row_1982.png,2185.98,1
unitcell_row_1983.png,1781.97,1
unitcell_row_1984.png,2806.98,2
unitcell_row_1985.png,1740.93,1
unitcell_row_1986.png,1722.2,1
unitcell_row_1987.png,2794.54,2
unitcell_row_1988.png,2715.01,2
unitcell_row_1989.png,2842.27,2
unitcell_row_1990.png,3122.63,2
unitcell_row_1991.png,2774.4,2
unitcell_row_1992.png,3018.75,2
unitcell_row_1993.png,3638.16,3
unitcell_row_1994.png,2610.94,2
unitcell_row_1995.png,2908.16,2
unitcell_row_1996.png,3262.05,2
unitcell_row_1997.png,3116.2,2
unitcell_row_1998.png,2152.47,1
unitcell_row_1999.png,3196.31,2
unitcell_row_2000.png,2326.19,1
unitcell_row_2001.png,2827.84,2
unitcell_row_2002.png,3877.48,3
unitcell_row_2003.png,3181.1,2
unitcell_row_2004.png,3214.78,2
unitcell_row_2005.png,3679.36,3
unitcell_row_2006.png,807.909,0
unitcell_row_2007.png,3101.15,2
unitcell_row_2008.png,2832.87,2
unitcell_row_2009.png,3077.6,2
unitcell_row_2010.png,3532.43,3
unitcell_row_2011.png,3605.48,3
unitcell_row_2012.png,1718.49,1
unitcell_row_2013.png,2342.93,1
unitcell_row_2014.png,3248.17,2
unitcell_row_2015.png,2888.08,2
unitcell_row_2016.png,3236.4,2
unitcell_row_2017.png,2826.02,2
unitcell_row_2018.png,3213.12,2
unitcell_row_2019.png,3055.89,2
unitcell_row_2020.png,3261.17,2
unitcell_row_2021.png,2683.58,2
unitcell_row_2022.png,3412.83,2
unitcell_row_2023.png,2489.75,1
unitcell_row_2024.png,3464.25,2
unitcell_row_2025.png,2462.19,1
unitcell_row_2026.png,3128.29,2
unitcell_row_2027.png,3969.49,3
unitcell_row_2028.png,1520.1,1
unitcell_row_2029.png,3399.4,2
unitcell_row_2030.png,3131.66,2
unitcell_row_2031.png,2896.1,2
unitcell_row_2032.png,3230.03,2
unitcell_row_2033.png,3252.4,2
unitcell_row_2034.png,2927.23,2
unitcell_row_2035.png,3301.0,2
unitcell_row_2036.png,3004.88,2
unitcell_row_2037.png,2454.39,1
unitcell_row_2038.png,2428.62,1
unitcell_row_2039.png,2631.75,2
unitcell_row_2040.png,2853.25,2
unitcell_row_2041.png,3117.86,2
unitcell_row_2042.png,2560.34,2
unitcell_row_2043.png,3396.6,2
unitcell_row_2044.png,3209.36,2
unitcell_row_2045.png,2843.38,2
unitcell_row_2046.png,3006.83,2
unitcell_row_2047.png,2964.55,2
unitcell_row_2048.png,3337.78,2
unitcell_row_2049.png,3320.34,2
unitcell_row_2050.png,2467.17,1
unitcell_row_2051.png,3265.1,2
unitcell_row_2052.png,3022.51,2
unitcell_row_2053.png,2741.07,2
unitcell_row_2054.png,1855.66,1
unitcell_row_2055.png,2556.97,2
unitcell_row_2056.png,2437.73,1
unitcell_row_2057.png,3972.74,3
unitcell_row_2058.png,2767.28,2
unitcell_row_2059.png,3526.97,3
unitcell_row_2060.png,3211.22,2
unitcell_row_2061.png,2648.99,2
unitcell_row_2062.png,2470.8,1
unitcell_row_2063.png,2475.37,1
unitcell_row_2064.png,2789.49,2
unitcell_row_2065.png,4130.07,3
unitcell_row_2066.png,958.967,0
unitcell_row_2067.png,3813.74,3
unitcell_row_2068.png,3135.96,2
unitcell_row_2069.png,3211.22,2
unitcell_row_2070.png,3039.36,2
unitcell_row_2071.png,3144.77,2
unitcell_row_2072.png,1486.04,0
unitcell_row_2073.png,3330.94,2
unitcell_row_2074.png,1450.83,0
unitcell_row_2075.png,996.09,0
unitcell_row_2076.png,4145.71,3
unitcell_row_2077.png,1067.16,0
unitcell_row_2078.png,3490.53,2
unitcell_row_2079.png,2800.34,2
unitcell_row_2080.png,3293.87,2
unitcell_row_2081.png,3190.39,2
unitcell_row_2082.png,2502.86,2
unitcell_row_2083.png,3216.14,2
unitcell_row_2084.png,1551.67,1
unitcell_row_2085.png,1430.11,0
unitcell_row_2086.png,2010.69,1
unitcell_row_2087.png,3229.14,2
unitcell_row_2088.png,3271.11,2
unitcell_row_2089.png,3923.64,3
unitcell_row_2090.png,3150.23,2
unitcell_row_2091.png,2799.13,2
unitcell_row_2092.png,2853.37,2
unitcell_row_2093.png,3548.42,3
unitcell_row_2094.png,3075.69,2
unitcell_row_2095.png,2505.26,2
unitcell_row_2096.png,2519.06,2
unitcell_row_2097.png,3429.62,2
unitcell_row_2098.png,2945.11,2
unitcell_row_2099.png,2934.81,2
unitcell_row_2100.png,3756.79,3
unitcell_row_2101.png,1022.12,0
unitcell_row_2102.png,2708.92,2
unitcell_row_2103.png,2663.77,2
unitcell_row_2104.png,2936.65,2
unitcell_row_2105.png,2632.82,2
unitcell_row_2106.png,2894.86,2
unitcell_row_2107.png,3609.04,3
unitcell_row_2108.png,3309.13,2
unitcell_row_2109.png,2831.24,2
unitcell_row_2110.png,3809.97,3
unitcell_row_2111.png,3290.05,2
unitcell_row_2112.png,3767.0,3
unitcell_row_2113.png,3274.57,2
unitcell_row_2114.png,2332.37,1
unitcell_row_2115.png,3743.87,3
unitcell_row_2116.png,2582.33,2
unitcell_row_2117.png,2476.73,1
unitcell_row_2118.png,2500.17,2
unitcell_row_2119.png,996.861,0
unitcell_row_2120.png,3929.55,3
unitcell_row_2121.png,3267.2,2
unitcell_row_2122.png,2783.99,2
unitcell_row_2123.png,2698.9,2
unitcell_row_2124.png,2824.94,2
unitcell_row_2125.png,3247.7,2
unitcell_row_2126.png,3425.41,2
unitcell_row_2127.png,3060.2,2
unitcell_row_2128.png,3185.37,2
unitcell_row_2129.png,2741.08,2
unitcell_row_2130.png,1336.37,0
unitcell_row_2131.png,1749.75,1
unitcell_row_2132.png,2784.05,2
unitcell_row_2133.png,3282.06,2
unitcell_row_2134.png,3191.94,2
unitcell_row_2135.png,2642.44,2
unitcell_row_2136.png,2841.16,2
unitcell_row_2137.png,1820.53,1
unitcell_row_2138.png,2583.89,2
unitcell_row_2139.png,3232.91,2
unitcell_row_2140.png,2868.77,2
unitcell_row_2141.png,2401.0,1
unitcell_row_2142.png,3186.93,2
unitcell_row_2143.png,1758.33,1
unitcell_row_2144.png,2834.91,2
unitcell_row_2145.png,3220.07,2
unitcell_row_2146.png,3174.28,2
unitcell_row_2147.png,2971.45,2
unitcell_row_2148.png,2744.1,2
unitcell_row_2149.png,2965.24,2
unitcell_row_2150.png,3254.71,2
unitcell_row_2151.png,3434.29,2
unitcell_row_2152.png,2595.13,2
unitcell_row_2153.png,3307.68,2
unitcell_row_2154.png,2517.78,2
unitcell_row_2155.png,4383.13,3
unitcell_row_2156.png,945.596,0
unitcell_row_2157.png,3147.22,2
unitcell_row_2158.png,2483.42,1
unitcell_row_2159.png,2788.75,2
unitcell_row_2160.png,2182.81,1
unitcell_row_2161.png,2025.39,1
unitcell_row_2162.png,2868.88,2
unitcell_row_2163.png,3259.63,2
unitcell_row_2164.png,2470.9,1
unitcell_row_2165.png,2852.63,2
unitcell_row_2166.png,3370.0,2
unitcell_row_2167.png,3284.61,2
unitcell_row_2168.png,3122.32,2
unitcell_row_2169.png,3251.81,2
unitcell_row_2170.png,3625.82,3
unitcell_row_2171.png,3199.64,2
unitcell_row_2172.png,2126.88,1
unitcell_row_2173.png,3048.77,2
unitcell_row_2174.png,3098.68,2
unitcell_row_2175.png,3629.04,3
unitcell_row_2176.png,2781.36,2
unitcell_row_2177.png,3324.66,2
unitcell_row_2178.png,3655.36,3
unitcell_row_2179.png,2637.97,2
unitcell_row_2180.png,3720.01,3
unitcell_row_2181.png,3562.51,3
unitcell_row_2182.png,2827.71,2
unitcell_row_2183.png,2881.98,2
unitcell_row_2184.png,1613.19,1
unitcell_row_2185.png,3381.27,2
unitcell_row_2186.png,3189.12,2
unitcell_row_2187.png,3063.39,2
unitcell_row_2188.png,2312.41,1
unitcell_row_2189.png,2473.04,1
unitcell_row_2190.png,3049.54,2
unitcell_row_2191.png,2707.72,2
unitcell_row_2192.png,3445.08,2
unitcell_row_2193.png,2305.37,1
unitcell_row_2194.png,3177.32,2
unitcell_row_2195.png,2388.32,1
unitcell_row_2196.png,2981.01,2
unitcell_row_2197.png,3280.77,2
unitcell_row_2198.png,2215.02,1
unitcell_row_2199.png,1809.57,1
unitcell_row_2200.png,3356.74,2
unitcell_row_2201.png,3602.64,3
unitcell_row_2202.png,3520.36,3
unitcell_row_2203.png,3057.23,2
unitcell_row_2204.png,2680.71,2
unitcell_row_2205.png,2475.07,1
unitcell_row_2206.png,2590.21,2
unitcell_row_2207.png,2777.49,2
unitcell_row_2208.png,2243.41,1
unitcell_row_2209.png,3403.49,2
unitcell_row_2210.png,2816.46,2
unitcell_row_2211.png,2656.77,2
unitcell_row_2212.png,3003.92,2
unitcell_row_2213.png,2477.36,1
unitcell_row_2214.png,3149.2,2
unitcell_row_2215.png,2097.27,1
unitcell_row_2216.png,2846.97,2
unitcell_row_2217.png,3499.13,2
unitcell_row_2218.png,3256.9,2
unitcell_row_2219.png,1441.4,0
unitcell_row_2220.png,2758.61,2
unitcell_row_2221.png,2812.71,2
unitcell_row_2222.png,2566.51,2
unitcell_row_2223.png,3141.47,2
unitcell_row_2224.png,2427.22,1
unitcell_row_2225.png,2809.58,2
unitcell_row_2226.png,3374.92,2
unitcell_row_2227.png,2885.48,2
unitcell_row_2228.png,3364.85,2
unitcell_row_2229.png,2605.14,2
unitcell_row_2230.png,2866.02,2
unitcell_row_2231.png,2981.32,2
unitcell_row_2232.png,2783.91,2
unitcell_row_2233.png,3416.21,2
unitcell_row_2234.png,2397.34,1
unitcell_row_2235.png,2743.8,2
unitcell_row_2236.png,3132.88,2
unitcell_row_2237.png,3012.53,2
unitcell_row_2238.png,3779.2,3
unitcell_row_2239.png,2864.53,2
unitcell_row_2240.png,2958.39,2
